feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
0.776738282172968,-0.9980306056544263,0.6307296947859242,1.1492733262856758,2.409933239353735,-1.6813205330528733,2.5600845382687947,0.12200981464536144,-0.7031764251258874,-0.09605989972464987,0
0.21152832147075407,-0.1871392180793718,-0.07456694203847003,1.0318445394686349,0.8283284771064956,-0.5533376359498984,1.4469778843537329,-0.4397310582741749,-1.485560373036972,0.19655477651157463,1
-0.3085520195738327,0.06559878028359695,-0.33220201758842716,-0.5767713305683327,0.5620989947639365,-0.03867160079333217,-0.23894804686640975,-0.05023810944913695,0.755391225825756,-0.9075636620415979,0
-0.9722939880679433,0.934609004751466,-1.596780963761582,1.143754043206929,-0.04038325870286397,0.6783607437116919,0.7708651938869668,0.23561455810856594,0.3384964074944141,-1.4785862457798415,1
-0.5581659609484688,-0.4479221961707729,0.4463579081157269,-0.1852876588777083,1.1275105244455355,-0.05271699818063051,0.6337768809320985,0.3098207102270275,-0.12982069973342616,0.41379909745149823,1
-0.7366361962972449,0.44596290774900516,-1.1102564259756904,-1.0121043752601675,0.8285831803881659,0.12391321618050878,-0.15800789857898942,1.5295503194606137,-1.6548566718657693,-0.42688106994742003,0
-0.9882650172523848,1.0046674392590085,-1.804511402174909,1.0375399442578992,0.11695076633592327,0.6047454975739556,0.47897982574639186,-0.4776574467651167,-0.510016398854747,0.3336621052869483,0
-0.9668737988644454,0.5040340753088836,-0.8599916488911019,0.02975613949574519,0.16543735298669693,0.6271774477594345,0.6815006973726244,-0.03955515385665504,0.9382838059759977,0.028318376130461172,0
0.6173473042209197,-1.0637413869657462,0.8982936838720617,0.6962063648134184,2.1844673572070694,-1.4345840896516875,-0.05429486651781221,-2.6968866429415717,1.8489560949453452,-0.23093453020867796,0
-1.5285724974613228,0.31005903357368186,-0.3381393660646722,0.8502217421134929,0.101334546150874,1.1321064908684322,-0.4281151609659125,-1.556581898659751,-0.3486521344078592,1.5007597906343109,0
1.2180707013724899,0.12343541613194671,-1.2895933264493233,-0.5309969550018176,1.6814060988686723,-1.8171022233009226,2.4553001399108942,0.2891686439078181,-0.6231405264247644,-0.637739984251316,1
-0.9327215661543528,0.974446422065912,-1.3745906773771859,-1.0227925651984056,-0.6859420000908328,0.959699012237812,0.1200313267182613,0.03800347816820029,-0.2573765374233451,0.6135179727304166,0
0.7327415962586092,0.31757530379977217,-0.8250901273110777,-0.21398884422550896,0.12357204374670028,-0.686537355115672,-0.998354040738791,1.5505004928140769,-0.04946370965243295,0.9843223984765838,1
0.05026858868591377,-0.22064926770689214,-0.01411687748302315,-0.4455025214007718,0.907109000077031,-0.4590578091503314,2.2988981236192503,1.40934744018558,1.453384477117701,-0.36283856043965906,1
1.9514010741545451,1.3083533365142441,-1.4330607953513206,-0.0821511783925688,-3.1596639606346075,-0.16838727599205516,-1.251539424190444,0.3520553965142968,1.1172958315881276,1.4437646040732595,0
-0.691773189684879,0.615051234636767,-0.7215472357819558,1.7359638031652493,-0.695323509189225,0.8173271573780743,2.0752608726252655,0.19759960469239965,0.1979107834626478,-0.6891878180895679,0
-0.5728222226065518,0.7831700360519428,-0.9942238266171146,0.6818914896263114,-0.8590553137406695,0.7816491334645408,-0.48943944251822213,-0.5308687729203206,1.8467073257360336,1.044160877069072,0
-2.336467025883369,1.7086804767445674,-2.2971951075256736,1.2715550949941588,-1.1398322492918151,2.2118508490672757,1.7522704434236227,-1.1105758454658288,0.7216720640432351,0.9356783931474612,0
0.2456510302663205,0.4302624536581167,-0.2320104221196399,0.99626681944714,-1.3714603607492424,0.42481523167408486,0.07682189106025536,0.47704082722312147,-0.4937565831613125,-1.2829922241885696,0
-1.0349888656134816,-0.12174105902750315,0.18078702697650606,-0.037634702424848364,0.5601571406990699,0.5664186420936491,-0.5449190868089497,-0.09671311187039239,1.1033018820165215,0.39913611435207086,0
-0.8861873152874917,1.0195529526458686,-1.434344009721343,0.7604146561442974,-0.7642704869687542,0.9553907762819894,-2.4238793266289567,-0.4523063192490767,0.7858001586508322,-1.5839028234857233,0
-0.9347241950157217,0.3567408409160107,-0.6010983150011071,-0.949398888831943,0.2084902780786444,0.5989381972522465,-0.9758732529773327,-1.3516846056163336,2.632382064837391,1.0536417966078395,0
-1.5763008739760935,1.3998171330689733,-2.0225852176187806,0.3773004930448522,-0.7834301128608459,1.4680514049940996,-0.9787637157823074,-0.26987493529337125,0.7569886166453519,-0.4442932600761116,0
-0.6669003366246999,0.3449600004508221,-0.9887875560015562,0.8294055811834892,0.9553181913398718,0.01855886288544676,0.32692737376416264,1.6764373122752827,-2.211135309007885,-0.21910052880886424,0
-1.0135517289793985,0.479790704925449,-0.8712817012525499,1.8124485579969287,0.3079119430555411,0.5973597891186687,1.77080063563551,-0.0349884904969617,0.7077519354554754,-0.6269670577877674,0
1.3177956495582765,1.3495259556910248,-1.6239414715114413,0.4241659464019164,-2.655320706967265,0.08419536193629869,-0.48388583405432156,-0.6514180036144483,0.5228354880354996,-0.32034730819432017,0
0.30071053594180075,0.4933102112603915,-0.3264735946676587,-0.483186462299374,-1.4537013729319554,0.4133504815029345,0.39922312260527926,-1.6685840738775894,1.5739867632900328,0.647195939702741,0
-1.5245219059089212,0.6392166700725352,-0.8772603773191361,0.7011727423108983,-0.11014807435197871,1.1913569044876204,-1.2276078151369925,1.1894704889246406,-0.29756350335999193,0.597400069849858,0
1.0073945875063322,0.159981083977279,-0.9709853857993863,-0.6127886904843862,0.9541583329812642,-1.2951643454626836,1.5475052013300616,-1.515744114997232,-0.38770155993598415,1.7958776730955217,1
-1.6818884963348872,1.6852751484298611,-2.331420645264801,1.0915068519224618,-1.2531508420244912,1.7476426923985848,1.5039929885826886,-0.2549772174208553,1.246085192497629,-2.650969808393012,0
-0.954382834339901,0.6321321022891635,-0.8042502979962296,0.02688583899453078,-0.47882281565525625,0.9183348976952787,0.8773622905756714,1.5033983017671506,0.20838280794755248,-0.22096417382966393,0
-2.1335174166932496,1.7526038391775345,-2.564990779283659,-0.14436041192394247,-0.843774588130193,1.8982981312650673,-0.024125087110003277,0.013929291912946203,-0.5736620068802363,0.19808476076785494,0
0.5336757963244636,-0.8855544216473354,0.7397894864553098,1.2012139221639448,1.8269430875440942,-1.2141847259749645,0.8711247034316923,2.075400798645439,-0.4080753730215514,-0.32602353216784113,0
-1.0321320413368358,-0.5522120968248292,0.3657288627028159,-0.03468488738678118,1.9247512444157338,-0.05353989758468474,-1.0041407667520679,-0.9186519464841982,0.23421473253652075,-0.7677975651041284,1
0.8691545280175244,-0.6812265067257122,0.03271541350950158,-1.0810565404082624,2.3345095234081006,-1.758130025311957,0.27157883719537346,0.20768768716311115,1.0531528533329035,-1.2767485758203094,0
2.686896299887058,-1.0158653403781774,1.7920473649367776,1.3641404299738442,-0.7730860544800697,-1.6372830853823084,0.5524899544171478,-0.019637798926681216,0.12522450264790727,0.22391413406466143,1
-1.3277549694995354,0.34361150799799767,-0.4043093540106827,-1.4066610968482223,0.017433133763661623,1.0087380691007297,-0.7553829323533225,0.18676676447707832,-0.9232332461109043,-0.6115178029919482,0
-0.7666014438082444,0.7822387229404141,-1.6588831516331632,0.22388402427913137,0.6226232779022028,0.2067194671124616,0.725766623898692,0.10939479460489289,-0.7904744554453119,0.4810092317367132,0
0.9448062963198283,-1.8296649631246955,1.9420301683297205,-2.4716445001272893,2.974492230890095,-1.9883737167181919,0.5298041779152828,-1.129706854657618,-0.7968952554704768,1.4415686206579004,0
-1.2377080672086858,0.6459598243198664,-0.9931537172448088,-1.6609609335159914,-0.017319669411310135,0.9156180842366587,0.4591800792284367,0.8339221545489041,0.42961821913258585,-0.07016571145864703,0
-0.1771747302184482,1.0127538562811929,-1.3216928805167687,0.5725827813561586,-1.2768101535603078,0.6422435395684193,0.6408428612670098,1.7976865268495226,1.3993554365860021,-0.5711789897827968,0
-0.8817566633044689,0.8769798824333606,-1.2175267461001784,0.24333944932269183,-0.6402710319158873,0.9088263537631879,-0.6919080698812444,-1.5255251709247388,-0.24123605785632987,-0.045586016355497805,0
-1.8596675615529648,1.8754763868058237,-2.660906882890745,0.7003098794089914,-1.260478454396914,1.8692037891296236,0.1848361236948739,0.4933179008808892,-0.5756378262377739,-0.8583577801812136,0
0.2753276379596409,0.8560319336963533,-0.9679146248165696,-0.4461834332147797,-1.574598965475914,0.44724447671611456,0.8406435489887241,-0.6810516574748808,-1.889540730945531,-0.6526239793023909,0
-0.27420756309327743,1.6767278441571714,-2.4628846400418603,1.1081828167375165,-1.5456729887469542,0.7681166916503709,2.0883747047807275,-2.8962553781936893,-1.0399059271255309,-0.13958962815517376,1
0.6861900745841949,-0.998051581880402,0.5880528694717813,0.3376026620752022,2.5383823928360076,-1.6722458185802653,1.1677820616598074,-0.15567723539207948,-0.4118769661224674,0.2544208433012131,0
1.6679250651871478,-2.2284387878690017,2.215261982404397,-0.6506425691218269,3.7159984508235597,-2.8808873091096467,-1.3985675738191412,1.9094166404701305,-0.48712538376469605,0.5629692366905709,0
0.21560144660846248,-0.9119287013434385,0.6099266975830602,-0.7128457826771644,2.343236805547751,-1.2110357907580613,-0.03275327021599839,-0.5468589412403921,0.10643022769189683,-0.543424771133765,0
-2.26179971263743,0.11483694791900126,-0.14319570109287827,-0.24415663529064868,0.8018633855343873,1.3975843509279353,1.613711269058647,0.42192075423528475,0.9640871682883573,0.45353430151397983,0
-0.3921520531634072,-0.26883107777241455,0.007410751461457754,-1.382799730964336,1.2478373125254265,-0.2673137715819324,-0.1903386780836082,-1.0372461543264564,0.9261775475316414,-0.8756182533847572,0
-0.7883011938577242,0.1711216013488016,-0.5970673328949584,1.0291556373256436,0.8935810214202802,0.16798439753012476,0.40825275571447184,-0.978372777615032,0.472597482413043,-1.7025836042378404,0
0.6617273576847844,-0.19330268538071044,-0.18000745880472446,1.4205042479898549,0.8817924408711114,-0.9385919056743209,-0.6373871273065177,-0.5554771191602547,-0.5707462937494763,1.1890165311075518,1
-0.46230342486673404,0.6601928394524922,-0.7433210364182441,0.7326400772155792,-0.931891820565014,0.7448019397058722,0.7276295436369798,-0.03722223650984159,-0.08071658010858232,0.05194588580729943,0
-1.9420097863843422,0.7995196562657673,-1.2727327870809875,1.9140313538667861,0.24554372577828176,1.3294037141606398,-1.0534155631736561,0.6127739050625697,-0.19068240076334658,-0.6237689606958051,0
-0.6907859394826389,0.17379118197182536,-0.5939775445349407,1.496044311489183,0.8344313748744525,0.11887087860567429,-1.244654703311417,-0.773789199103573,0.6543656563540577,-1.7787202489042786,0
0.3020966009772126,0.07031034136109304,-0.6611544179228519,-1.2221278088919454,0.9715538871512948,-0.7288593718357531,-0.5245202662797737,-1.1290517712172292,0.7129984301723881,0.48937456122791806,0
0.5874425239950124,0.4455234773842932,-1.0908949094738123,1.0654803750653512,0.2223320694230262,-0.6353010101751544,0.889630795623437,0.26705026586925884,-0.5172884501003722,0.08228398927542419,1
1.1353455017249474,0.8422487101538162,-0.793478303961655,0.4400144500533324,-2.253054103277371,0.09606180444976972,-1.448013900416244,1.8811570694405901,-0.5020542243526112,-2.198805956620082,0
-1.1260607493555284,0.4178164056803076,-0.4562721640675608,1.642015160136369,-0.26229534357631923,0.9759845090956972,-0.6389617476895022,-2.153390113603715,1.0098170893426341,-1.3230897934074983,0
-0.6221645186847948,0.5632367466195832,-0.6307375025958979,-0.0657502610729878,-0.7046091574736341,0.7728480718549053,0.37721187506452086,-0.5589218472715883,-0.5551995266931984,1.5655240292343404,0
-0.2521021662552423,0.12710734418429612,0.2090816281446607,0.15041890514357642,-0.8486345762708405,0.6033612620157539,0.8700677306887542,0.21743287317972287,0.3649610024662254,0.49568188797260465,0
-0.347438029309119,0.8201083832599951,-1.012167961028912,0.44770856001731496,-1.068485910779856,0.7000591734062465,0.4567532191537839,0.34272534637770413,0.6427227598675439,0.5697672802322039,0
0.010340626957186405,-0.6871824378701336,0.6364365558030947,-0.056945623721067457,1.4598461672566474,-0.640345303667608,0.1503017614618776,0.11422764866203965,0.3078017688920592,-0.36361221221385587,0
0.016501236564636312,0.14438736712307446,-0.8628026369025383,-1.4075116947178212,1.2152928894933694,-0.6301229434114405,-0.34268759408034877,-2.0733902324081495,-0.7778166875908753,-0.37144086599579146,0
-1.5001086469302225,-0.19554411912921701,-0.04853928291785925,-0.9683444548636353,1.5414434247747208,0.4640058788912126,-0.2246331499970246,-0.9824873935383096,0.1053755061459599,0.5500520990245519,1
-1.1483667569196965,0.7459138814632574,-1.0408211321447636,1.633431532301096,-0.36282936355627354,1.0017743896335642,0.6387302220291846,1.1870303055603801,-1.146345393018688,-1.1430049127304835,0
0.33948732239452095,0.626290903837212,-0.5597365285660604,-0.5640786307367284,-1.522620267481979,0.3994754717727946,0.7083564472993533,-1.0212328171307132,-1.2803043986708944,0.24380071377119883,0
-0.12898889482070752,0.41980954857987296,-0.2755468809629941,-0.08973569428722672,-1.0769604597857292,0.5803975563402544,0.19652116970147013,1.3291525301324314,1.4401172154494728,0.7090037575885123,0
0.31062408392948937,0.2677700632603472,0.06138360356834727,1.1087035805829077,-1.3529476693806757,0.3843643282299245,-0.35929209078705954,0.5839281853259639,0.820482181197364,0.5906548306923093,0
