feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,label
-2.1490602867886683,0.07935402535295168,-2.6380977242775767,-4.417474455200761,0.13737482431710024,-1.0651136630753726,-0.535704350943168,-2.2537936829965304,-2.3056568792505305,-0.30522470435466764,2
-6.1543107682513725,-1.1188068759453675,-3.761280429904364,-3.588407115233384,2.14981247897876,-0.07160125941406395,2.915978448790499,1.8592612216341733,-3.092175176880513,-0.03722223650984159,0
-3.46806193621877,4.121135512605931,-1.924810406749564,-2.238025079264614,-3.923760434034514,1.3902075490173134,-0.8875238952635383,-4.072067740476999,-3.4486439863280567,0.5578103063518622,2
-0.48195977003779206,0.2865422502592778,-1.3548748662754588,-2.310271433798885,-1.6115863999748448,-0.5816809139486437,-1.9969196560043883,-1.6320545168698137,0.5248505798277701,-1.0147567306928669,2
-1.3967964608254457,0.9724812993053337,-1.1993926651235394,-3.708590711045775,-2.423752426783688,-0.6492775450660071,-1.9013174060494835,-2.8487242659415513,-2.180389419647941,-1.2239402667622565,2
-1.34752552103112,-3.835667548238695,-0.4959655518704016,-0.7647521947962586,1.1072264890463837,0.2010990467149675,-0.5966167448461586,3.9573872092172078,0.025817577317554186,1.050654396007612,0
3.6509489649157407,-6.272195142674761,2.7658866276165814,-1.3260501440720485,1.3906622689241082,0.30263546523903323,-2.380261455540562,3.850855915796246,1.7825285187422317,-0.7542758500193579,1
0.236467580349044,1.1144425517278291,-0.7486091299685631,-2.5467872610395244,-1.4426394811084546,0.33088023221445706,-0.43177159967863,-2.1114502910901076,3.028133280985357,0.8335289616089246,2
5.432924743850026,-2.599516106247388,1.3648691711244731,1.0694918342765733,1.2557032397137031,0.04886007032570433,-2.9721725090683355,0.2655806594361405,4.179202661205,0.04059169120388238,1
-2.034520395420306,1.4188627198594173,-1.8403877215384832,-0.6926325731612581,-2.6099525047277297,0.5387559924463692,-2.3305405166534263,-1.4704063343713774,-1.5468533730569551,-0.9206735930793662,2
-2.392154832080314,-2.3782687295143052,-1.605803381581283,-2.5564385369223057,3.108095783966581,1.1055259329579838,1.900578214527396,1.6838778286795661,-2.620727163781705,1.1870303055603801,0
3.850320289574667,-3.222763320517409,0.6531749650412231,1.3448103352694454,1.8243492831056778,0.5500520990245519,-2.2536202186975762,1.8432903227503719,3.852344230652732,-0.9683444548636353,1
-3.1778463348939474,-1.6396947335737313,-0.9320692355498323,-2.219074080903222,2.4101118195367204,-0.3486521344078592,3.348366544916071,2.2964722806733358,-1.7227372717258087,-0.3492577043184288,0
5.158981488770054,-3.159992968042556,1.5855236022159187,-1.922419782357029,2.1258187999263165,1.5945050632249722,-1.3432215131321115,-0.27423917389050745,4.062449892466288,-0.8469613483183278,1
-2.0963909675371175,1.573817695410438,-2.6191832157248482,-2.093614141436279,-0.6521578099672825,-1.8362053731032966,-1.5423706024930401,-3.154663748297849,-4.609364363963454,0.5079913269125437,2
-5.351160863905249,-1.0986747150599006,-3.799697261153784,-3.340211998343122,2.2114914258823037,0.6523228784134196,2.7993868226548217,1.8463720548292082,-0.9318400154124675,-1.5763921569842494,0
1.021297959169732,-1.1340877804257323,0.06223774058074172,1.2620522887600432,2.0013200904490724,-0.5503051538454201,0.09640146139884531,0.8824083803001048,-0.49836810239898877,-0.6716233679380516,0
-4.1954304438848276,0.7189092303406771,-3.584679445094694,-5.262541217213871,-2.5357297517009845,-0.17495975669540864,-1.941859770619759,-2.2760879534906246,-2.209676960030684,-0.7557451594928447,2
6.312826432228809,-5.802791917772635,3.8326256892090775,-4.765186908741979,2.959296607612839,-0.1730718242838696,-0.36515242977532214,0.846725055754012,3.7443549553001594,0.015579047581467534,1
-1.941061507040316,-0.30820010068235487,-2.5691486075059897,-2.453817614869892,-1.6550887607846403,-0.8036745679697308,-3.0340757018763798,-1.1051281934638473,-1.5168569314922546,1.6391168054440675,2
3.726283353050125,-4.309612990777913,1.24528597478787,-2.6042738207021787,2.373530476124777,-0.06413834659299254,-1.3182698631263152,0.9646430905010641,2.2506541540463076,0.3287624103034804,1
-1.0828217880043394,-2.759831123332027,1.9702721005790997,-0.03675667006691419,1.4296090023438515,0.6387302220291846,2.0610254791392224,3.6744363258993005,-2.671885136089771,-1.1430049127304835,0
-0.9504483105797387,-1.3772729820108045,-1.8757661425352594,-3.800671770937022,6.048868755156059,-0.2590421458207031,3.784606115105115,-1.269398335532998,-4.656556906414675,-0.19634984908497827,0
-3.6524722077868397,1.0868668925381433,-4.59552402988625,-2.204883607002755,-0.21936338294891633,-0.7859894605079495,-1.883945997019171,-2.2164859138260313,-3.7501300541893032,-1.331232953557778,2
-3.3142920455802134,-2.804794187904078,-0.33470927148030305,-1.8387989865208987,1.635572937839715,0.7326400772155792,2.1410928643864304,3.5825364261697725,-2.630742373002499,-0.08071658010858232,0
-2.5762498466071437,2.4386598405609896,-2.6703618753296263,-1.2835079826453137,-2.0793428808064847,0.1335409047822823,-1.1942916550179468,-2.424331708538495,-1.0460545063063322,-0.1524698363805439,2
5.052923041886187,-1.867802057540558,1.8033154403361713,-1.243469342152532,0.8011219663983173,-0.15005558703252672,-1.4176671940807068,-0.8146023301647407,4.931478335418679,0.12557645347154225,1
-1.8071678157878317,-2.2769401758924808,-1.0215194606650018,0.04900944961345477,0.8378728477006097,-1.2257656630023412,-0.699094524039618,2.5889999183505474,-1.885092889989952,-1.4643748802098202,0
4.180879528670967,-5.19213707801983,1.6347349921547147,-2.5836106977859825,2.4749518014942886,-1.243863235391285,-1.9363586849644228,1.4799827307318385,1.8535118667474881,-0.6929051977959073,1
-0.9575244235978008,3.2047996484717833,-0.8943318184859212,-1.0083398541282418,-2.218706339002968,-0.6095122021592831,-0.49766514796060846,-3.513702395490898,-1.38165724834468,-0.186971302985446,2
2.5358491849677844,-3.6740987614027487,0.3090059429813994,0.6051248387616877,1.2201425475231875,0.1053755061459599,-2.764493158254041,2.2678179539363628,2.0697761696385,-1.3340254949182044,1
-3.5403628519478003,0.352733099410193,-2.651690216736998,-3.25588578061315,-2.294665229848318,1.2130976999791834,-2.0769058178724924,-1.2040605861245854,-2.770325135525299,0.14171691363990474,2
1.112764382332517,-0.970684902513059,0.0047075662339777224,1.6714082175406686,1.4142274709148364,-0.6237689606958051,0.08470105405414463,1.3946224715456652,1.9875576750951036,1.9140313538667861,0
-1.8026923417791043,0.22385132993568244,-2.6013241625170855,-1.8074986663784514,-1.3365386801844406,0.7081086766885905,-2.6590402321919413,-1.3977425543119573,-1.6712447959358419,0.9567023167945841,2
4.092811006872904,-5.677545402363402,1.6420869227259074,-2.173339383185743,2.416725493637159,0.22391413406466143,-2.6447144165148972,1.904323772669762,0.8046760405790816,1.3641404299738442,1
2.7726610955691853,-5.369526069911339,1.0924923100832558,0.36139660849931454,0.7805539484700035,0.597400069849858,-4.550982414855207,3.082550248903558,-0.6985335258855172,0.7011727423108983,1
-4.208544705509762,-0.9379982261648725,-1.5553192312408035,-1.5830694438023192,1.4661875395661679,1.0302834540318422,2.5433868458289335,2.0747206578039674,-3.0774976075923326,0.23878915902651351,0
-1.1378165848580186,-3.440134995751445,-1.6278946016275062,-3.8078938844433763,-0.6817599528766665,0.169360824036078,-4.017011668167138,0.5402749702177911,-2.9630960744333823,-1.4137144969049802,2
-0.11160944716005483,1.5403377434751493,-1.5643417044766357,-1.614736660985355,-2.844929905972218,0.06447441481012024,-3.4880179233108346,-3.1715587032797026,-0.47350208399489535,-1.9754665663538713,2
-3.7281272850696268,0.11517304734818891,-3.7333776941642673,-2.012057416953457,-0.9541571704157008,-0.7050118557584089,-2.4923132521804225,-0.9876981446582827,-4.179957205352343,-0.05576907765770601,2
3.1966500214733866,-3.5258181175163625,0.8016066618625934,-0.38326526264250216,1.7749526729423064,0.918316606002313,-1.578317103646686,1.7233075251916021,3.2278765790396537,-1.570500603623177,1
2.3846952307746534,-6.340458276901124,1.4633089099971328,-0.3080811499555549,2.0034661276501438,0.7589285897867651,-2.462778156498947,4.658929783609414,1.0306089395517732,0.2811914239693758,1
-1.8808907954197471,-1.1026214471571278,-2.524570567099555,-3.599813832867179,-2.3612618720205236,0.3885786045309641,-4.539725170795004,-1.389201963389893,-2.875316750703401,2.4929995174327906,2
4.141395776132675,-3.954529613177196,2.574729320802539,-1.1145506469034012,0.124978237283766,-1.6929568141953855,-2.415653895216851,1.6807291821007446,3.2630547917622748,-0.09833962679474989,1
-3.0334307597700083,-0.3083422445688032,-2.0051309398491677,-3.7675950990818636,-3.3897984952405666,0.9638791167949097,-2.810048020366477,-0.6030757009428129,-0.8787485690434358,2.2105230015913513,2
6.03243400339261,-3.474897697729047,2.7242945837629273,0.6894994138656632,0.43559301697914043,0.9817654869915943,-3.3539134694502817,1.005317457585956,4.4597243495182495,-0.32483138350862245,1
-0.7207395314875693,3.0384066722658787,-1.049503757087968,0.7070250888972711,-0.32781502104729077,-0.5574917850078336,1.1880865361237523,-2.2241721434991497,0.23294957366146818,-1.3698029795790778,2
4.840640179706204,-5.63144543580035,2.2086954307722353,-1.7828003573502238,2.5121467335741237,-0.9896281365703375,-2.1698105584918066,2.1334730852963344,2.418347173850037,0.9407711879882159,1
-2.2107167845267015,2.383815928004087,0.10783911681790848,-3.3970104844987628,-4.681544584164475,-0.11122606134870032,-0.7314480788028146,-2.4980227274965583,-0.5818207976066283,-0.9039076414647897,2
6.262374998204136,-5.474801133122049,2.895670883906618,-2.217407363088569,2.537421156049961,-0.24415663529064868,-2.4345851135793173,1.047015836078439,2.6684661071385816,0.9640871682883573,1
-5.748964404499567,-1.7303259090898588,-3.387581471648274,-3.1275264244520544,1.3677630051025642,0.22445181855997204,1.128932649030941,2.0074505944127625,-4.607622338454497,1.0470983026121545,0
-7.223671769819307,-2.317376554677628,-2.644814613503298,-4.388583507926807,1.6225567552282554,0.5436001545944323,3.8232744041102857,3.778055280825666,-3.419646407968763,-0.37061433208610595,0
4.233072437498506,-2.2382000096895367,1.219550638874289,2.41132316192439,0.3914445160884399,-1.389572466763596,-2.7545559527694286,1.5626697893265726,4.894105137201336,-1.6453987469568918,1
-1.1184938708069578,-2.5718359468444865,0.39223984555883806,-1.0075758629095604,2.647479056691411,0.15041890514357642,1.6903616167926134,2.2145624874178527,-3.635707900640943,0.3649610024662254,0
2.0536315297294148,-3.6091358940823364,-0.3399514768562666,-1.9700599520983921,1.913356878846649,0.10420110395187607,-2.3400658315352336,0.625661649720322,0.004187161932262651,-0.06259312789952241,1
3.1878504349416357,-6.411928298518097,1.3679136164858057,-2.8619379653423582,2.95382683246028,-0.7184072655691974,-2.086812618209577,2.706065670932196,0.15273567974159863,0.8949243769444413,1
3.9719837592726686,-5.360653065306997,1.6347625651380358,-3.4447276795041093,2.9284238793519815,-1.1875984190295128,-1.3371125377020614,1.3115265570039027,1.3652409846549756,0.3098207102270275,1
5.402195935496516,-6.754017962937182,4.404744041992868,-1.6246727961587457,1.2072814111849508,-2.499405714873573,-2.177989881666841,3.89586870289101,3.3964449085855017,2.2909425725907417,1
-3.205717432663246,5.922674631946736,-1.852915234161858,1.935139431431903,-3.6209095983059667,-0.7355299425897666,-0.2140692159169526,-3.7438059919725992,-3.1309583602381514,1.2360931752104374,2
-1.2264382607378421,1.1355805590184957,-1.6031548866381211,-1.4660144691354116,-2.4080242640584397,1.6725723868377034,-2.6419723655785816,-2.0975486738678426,-1.5387069831421252,0.4190190093660452,2
-0.6909691533028376,-2.0147955786684464,-0.4293565929422789,-1.2927636084759753,2.800790268366709,1.1081828167375165,2.1211368506321966,1.8264700654881758,0.15938269421668672,-1.0399059271255309,0
5.844526104163528,-5.171567333394356,2.885525373963406,-2.0178956592803625,2.556655009958223,-0.6013676439512137,-1.4144426521918188,1.5792869149700606,4.159266335027267,0.31978193414253697,1
-3.693130790062681,3.9574270917687753,-0.45680487910167944,-2.1832029833249957,-4.764834163313061,-1.1033666061738736,-0.3098950198352466,-3.3102749005355134,-4.237340010154794,-2.152890592952483,2
-3.887964986994888,-1.350132756117684,-3.5817859352343344,-2.9117993385520906,2.7811163431893777,0.9980101098596522,1.4275021425583194,0.7605860079830922,-2.9373086210422836,-2.8962553781936893,0
-3.0818940584179884,-1.0440160478142215,-1.822346361642099,-4.632247260493751,-2.835843406417063,0.1920491164900316,-3.2506073518543896,-0.981801067000071,-4.061440792543962,-0.3091164642025014,2
-4.216385565927335,0.7593738691610424,-3.0816131933614868,-0.5659868488524284,0.7156855933319708,-1.556581898659751,1.6312808197780242,0.7997145785558757,-0.9810801951513355,-0.4281151609659125,0
-3.379706014074659,-4.032445114160871,-1.4825504817571418,-3.3446169117066415,2.431348795617728,0.07682189106025536,1.2631060350319845,3.5619200223581235,-2.5254437983363416,-1.2829922241885696,0
-0.4851573915927336,0.8600120097057673,-1.6102477854277406,-2.9816008577621798,-1.5590160305419176,-0.1852876588777083,-1.4885901882016852,-2.398484087642486,1.18838417571566,-0.12982069973342616,2
1.0720633032427775,-4.921459924626282,0.9751920416891209,-1.4837746752530334,0.4688195563564965,-0.9885911071509175,-2.6578980974668696,3.159154077937701,-0.4167348955261545,-1.103589317215771,1
4.1795918200527575,-5.061254299406844,1.7324246936446477,-1.7510066685711774,2.4770914563463893,1.3842728185105182,-1.5737265822360942,2.0780797342795734,2.9404696598390814,0.5639091200523596,1
-1.913324485336448,-2.4630388198955497,-0.8693180788434378,-5.173640174580228,-3.154486868064544,0.2337859117907477,-3.73066371209796,0.1376856134563451,-1.4798103768649087,-1.5558956462036273,2
